,Recency,Frequency,Monetary,Avg_Order_Value,Cluster
53,0.24582314652596177,-0.09006526206708652,-0.09658727127960205,-0.14848890999492395,4
54,-0.04284229182210888,-0.09006526206708652,-0.13949974943254814,-0.3397121329987745,1
55,-0.8854333010543151,-0.49361487720779607,-0.22675584591880626,-0.19912140972268708,1
56,-0.08185113484211842,-0.42635660801767783,-0.16829922995386323,-0.33199353297932394,1
57,-0.627974937122252,1.4568749293056333,0.0951226181951302,-0.15405928873174068,2
58,-0.7762085405982884,-0.15732353125720477,-0.10856127753498496,0.134572194742607,4
59,-0.8308209208263017,-0.09006526206708652,-0.15420681604036776,-0.17195497568068213,2
60,-0.8620279952423093,1.7259080060661065,0.30899088024273547,-0.34100808083151496,2
61,-0.8230191522222998,0.9188087757846873,-0.04261333170861386,-0.26681700419281734,0
62,-0.37051657319018905,-0.22458180044732304,-0.042353176382178975,-0.1597548542078555,1
63,-0.7762085405982884,-0.2918400696374413,-0.18040016913774845,-0.14891530981072593,4
64,-0.3861201103981929,-0.09006526206708652,-0.04824526569846782,-0.2647334210480661,1
65,-0.8620279952423093,3.071073389868472,2.227847967580799,1.4109607019183965,3
66,-0.8854333010543151,2.600265505537644,0.8729527380385234,-0.19446300347633239,3
67,1.509709660374271,-0.35909833882755954,-0.19214946980348538,-0.19686052503292323,1
68,1.8217804045343473,-0.42635660801767783,-0.13221654383226797,0.20690520583659242,1
69,-0.9088386068663208,-0.42635660801767783,-0.1543629092362287,-0.16999900096751822,1
70,1.1352247673821794,0.24622608388350475,0.0198033629176214,-0.15291269945927508,2
71,-0.7840103092022902,-0.49361487720779607,-0.2326639447936449,-0.31243924918542304,1
72,0.14440015467393694,-0.35909833882755954,-0.1905067747422823,-0.18864635383725872,1
73,1.6501414952463054,-0.35909833882755954,-0.14946798670961556,-0.2281575030171261,4
74,-0.7450014661822807,-0.2918400696374413,-0.2359567679253778,0.1285328032057564,1
75,1.6189344208302978,-0.42635660801767783,-0.21327865646958313,-0.14198880763296434,1
76,0.34724613837798657,-0.22458180044732304,-0.09772223462679597,0.12534670145536358,0
77,-0.1364635150701318,-0.49361487720779607,-0.23251642814700713,-0.28410435569515147,1
78,-0.6825873173502655,1.1205835833550422,0.7841419990630863,-0.04898765205946589,2
79,-0.40172364760619667,0.3807426222637413,0.21981706735018602,-0.1883291889682301,1
80,-0.3939218790021948,-0.22458180044732304,-0.20995610130054343,-0.20705394408209618,0
81,-0.9166403754703227,0.04445127631314999,-0.1636856182417687,-0.20166474351873787,0
82,3.085666918382657,-0.49361487720779607,-0.23154441923505265,-0.3498649365808744,1
83,-0.7450014661822807,0.24622608388350475,0.08785485038345162,-0.14376853500728523,4
84,-0.19107589529814514,-0.42635660801767783,-0.23641418388394464,-0.14833423161509746,1
85,-0.4485342592302081,-0.022806992876968267,-0.17696497528891164,-0.1874276684356382,1
86,3.30411643929471,-0.22458180044732304,-0.21796602650499664,-0.2536173160957949,0
87,0.7763434115980916,-0.35909833882755954,-0.22554712424829343,-0.17224335042755684,4
88,0.7997487174100973,-0.2918400696374413,0.05990845062486365,0.4106817559132805,1
89,-0.8308209208263017,0.5152591606439778,0.10486100395301774,-0.3554872897102035,2
90,-0.7528032347862826,1.389616660115515,0.07266921232898144,-0.12582483652954532,2
91,-0.4797413336462158,-0.15732353125720477,-0.13219024241465038,0.06345624985569136,4
92,-0.5655607882902368,0.04445127631314999,-0.03870299703281575,-0.15796936660240254,4
93,-0.5187501766662254,0.24622608388350475,-0.01583277087442304,-0.07441255397015158,4
94,0.21461607210995412,-0.022806992876968267,-0.05513909596401797,-0.2514250914316116,4
95,-0.9088386068663208,-0.35909833882755954,-0.15902111900428356,-0.1221447101378079,1
96,-0.8464244580343055,-0.22458180044732304,-0.120774283628719,-0.18470519781969513,4
97,-0.8308209208263017,-0.35909833882755954,-0.23298699481438273,-0.08015843052852754,1
98,0.23021960931795793,-0.15732353125720477,-0.20076947354267707,-0.19203624863725938,1
99,-0.8542262266383074,0.9860670449748056,0.504224587908277,0.21061567424702696,0
100,0.5734974278940419,-0.22458180044732304,0.32049946576027666,-0.10985896121012903,3
101,-0.8464244580343055,-0.22458180044732304,-0.16293774314951193,-0.17611687718053487,4
102,-0.7293979289742769,0.04445127631314999,-0.039573802663937334,-0.14337508470337915,4
103,-0.7684067719942864,-0.35909833882755954,-0.1829519784166031,-0.18283717413007153,1
104,0.34724613837798657,-0.35909833882755954,-0.17994275317918162,-0.1851956374544889,4
105,-0.6045696313102463,-0.2918400696374413,-0.19864020225554857,-0.19429603858337832,4
106,-0.9166403754703227,-0.35909833882755954,-0.10824680406347023,0.01906025349370742,1
107,-0.8464244580343055,0.11170954550326825,-0.19837318568973517,-0.07237075847707904,1
108,2.087040537070412,-0.49361487720779607,-0.23880303872755984,-0.12118374088457452,1
109,-0.9166403754703227,1.7259080060661065,0.20499907737241388,-0.2868479115817595,0
110,1.4707008173542615,-0.49361487720779607,-0.22404565636429788,-0.3474622359320362,4
111,1.6189344208302978,-0.15732353125720477,-0.19821194656434035,-0.17887342015570748,4
112,-0.30030065575417186,-0.2918400696374413,-0.23766750361041772,0.5125416911087665,1
113,-0.8464244580343055,0.582517429834096,0.11190578148489497,0.08887975279448829,0
114,-0.8542262266383074,-0.15732353125720477,-0.08946358949487206,-0.2586983010707585,0
115,-0.9166403754703227,1.3223583909253969,0.22872124075363734,-0.29494307988203117,0
116,-0.7840103092022902,0.04445127631314999,0.01418858202621371,-0.22442949117133348,4
117,-0.9088386068663208,-0.35909833882755954,-0.047103441111895385,-0.034891397428554655,1
118,-0.47193956504221385,-0.42635660801767783,-0.19842407321512573,-0.19021883126564784,1
119,-0.3549130359821852,-0.35909833882755954,-0.22134804574865005,-0.36754190647151613,4
120,-0.5109484080622234,-0.22458180044732304,-0.15201179120919525,-0.1902746280518625,1
121,1.8763927847623607,0.04445127631314999,-0.10456860798664482,-0.04457264634358271,4
122,0.9245770150741278,-0.42635660801767783,-0.22482783765344713,-0.30098328302975935,1
123,-0.9010368382623188,-0.42635660801767783,-0.20826366225384618,-0.18446943272274002,1
124,0.7919469488060954,0.04445127631314999,-0.09410521793442883,-0.2797932831388623,0
125,0.9713876266981393,-0.2918400696374413,-0.1064463004965616,0.2638195321680467,1
126,2.9218297776986164,-0.42635660801767783,-0.06652017678310863,0.22885121194500235,2
127,-0.627974937122252,0.17896781469338652,0.036751767722418456,0.16101944156647638,4
128,-0.7918120778062921,0.6497756990242143,0.05091050694990612,-0.0706222936116769,0
129,1.0181982383221508,-0.22458180044732304,-0.1742199077675625,-0.29820201797768653,4
130,-0.7996138464102941,1.9276828136364612,1.4154497802086148,0.16469943623458386,3
131,0.2068143035059522,-0.49361487720779607,-0.23270682753976055,-0.3023430931284215,1
132,1.0572070813421603,-0.42635660801767783,-0.22565290168871202,-0.17297520351235204,4
133,1.8139786359303454,-0.42635660801767783,-0.10247821705599446,-0.16313672447513217,1
134,-0.9010368382623188,0.11170954550326825,-0.07284967010977698,-0.18999291259495113,4
135,2.1572564545064297,-0.22458180044732304,-0.14288691460573544,0.15522688373976162,1
136,-0.3939218790021948,-0.49361487720779607,-0.19729940172699956,-0.15943987740626125,1
137,-0.7918120778062921,0.04445127631314999,-0.0759629574777724,-0.10237562839071172,2
138,3.397737662542733,-0.09006526206708652,-0.16331797016507058,-0.32412622708560496,3
139,1.938806933594376,-0.42635660801767783,-0.1932152489869461,-0.2057660255213893,1
140,-0.9010368382623188,-0.5608731463979143,-0.24288204553807943,1.0193005027966906,1
141,-0.9166403754703227,-0.09006526206708652,-0.1245108002402617,0.19538410937973352,1
142,-0.09745467205012225,-0.42635660801767783,-0.20428814580395233,-0.19137548814175162,1
143,-0.7918120778062921,0.7842922374044509,0.11405106233057331,0.05501104224825171,2
144,1.4550972801462576,-0.42635660801767783,-0.15397582098129153,-0.10389475436691817,4
145,-0.7293979289742769,0.31348435307362305,-0.014569731058830403,-0.30053354453435294,2
146,-0.20667943250614895,-0.42635660801767783,-0.2075866866351673,-0.1581245198349401,1
147,0.3004355267539751,0.04445127631314999,-0.12001897552713554,1.3772672319847004,0
148,0.08198600584192167,-0.42635660801767783,-0.1969351842699907,-0.15361123583643024,1
149,1.501907891770269,-0.49361487720779607,-0.22986112850752677,-0.2744444504756857,4
150,1.579925577810288,-0.42635660801767783,-0.2147635430250807,-0.3315795307710553,1
151,-0.24568827552615852,-0.42635660801767783,-0.21051472053994316,-0.1621877055256483,1
152,0.07418423723791975,-0.35909833882755954,-0.1943496405641918,-0.14299919848136503,4
153,-0.7450014661822807,0.582517429834096,0.19777476407679917,-0.11830831666378896,0
154,0.10539131165392739,-0.22458180044732304,-0.111100507874979,1.8483219194582874,4
155,0.5969027337060476,-0.15732353125720477,-0.1940208728439719,-0.1999925820945774,1
156,0.16780546048594266,-0.022806992876968267,-0.1251071562962432,-0.29577360582101553,4
157,0.5110832790620267,-0.35909833882755954,-0.1863734497866829,-0.29441136152420494,4
158,-0.12085997786212797,-0.35909833882755954,-0.2147904162126465,-0.2813253973610289,4
159,0.22241784071395604,-0.22458180044732304,-0.19151423339102572,-0.1313616281045918,4
160,2.048031694050403,-0.22458180044732304,-0.1934250885579386,-0.045138451246904555,4
161,1.603330883622294,-0.5608731463979143,-0.24888562999426894,-0.3201488808833578,1
162,-0.5031466394582215,0.5152591606439778,-0.059187227197334324,-0.3429622033699489,0
163,1.509709660374271,-0.42635660801767783,-0.22902348553340124,-0.23700926646105383,4
164,-0.893235069658317,0.7170339682143325,0.08010164988574407,-0.3262130134977833,0
165,-0.5733625568942387,-0.35909833882755954,-0.1870447077058797,-0.14090451885265692,1
166,-0.058445829030112695,-0.42635660801767783,-0.23485839785486923,-0.2698690559722704,4
167,-0.9088386068663208,0.582517429834096,0.2171914997480125,1.513431881799932,2
168,-0.6045696313102463,0.04445127631314999,0.05669052935634604,-0.13363995139224621,1
169,0.06638246863391785,-0.22458180044732304,-0.1747968236453049,-0.3039514352147844,1
170,-0.8854333010543151,0.24622608388350475,-0.11831167046178488,-0.25177128564923323,2
171,1.3926831313142423,-0.42635660801767783,-0.2153078680157752,0.10775440923564124,1
172,-0.627974937122252,-0.22458180044732304,-0.022796357073654645,9.184671082380252,0
173,1.5721238092062864,-0.42635660801767783,-0.17537888545258118,-0.08207139367894126,1
174,-0.2378865069221566,-0.35909833882755954,-0.23181143580086602,-0.29872932127458135,4
175,-0.627974937122252,0.11170954550326825,-0.16151403597847272,0.3851089265412321,0
176,-0.7840103092022902,-0.42635660801767783,-0.20343563681117344,-0.11392368948405616,1
177,-0.8620279952423093,-0.42635660801767783,-0.07314527517300079,-0.0631437892981288,1
178,-0.7450014661822807,0.04445127631314999,-0.0893801110824336,-0.14226954217331492,0
179,-0.6435784743302558,-0.2918400696374413,-0.2042875740340041,-0.046232683143491736,1
180,-0.7996138464102941,-0.15732353125720477,-0.11361915449683753,0.00874160979743574,0
181,-0.893235069658317,0.04445127631314999,0.19991375545304732,-0.19898840238296855,2
182,1.3848813627102405,-0.35909833882755954,-0.17707361157907123,-0.1621398218947625,4
183,1.080612387154166,0.17896781469338652,-0.04992741288609727,-0.2980929829111305,0
184,-0.6201731685182501,-0.2918400696374413,-0.09545230793240811,0.06111360993977377,4
185,-0.4173271848142005,0.24622608388350475,-0.07679488275241579,-0.24322946444379734,0
186,-0.19887766390214706,0.11170954550326825,-0.04256644657286075,-0.30131402277441555,2
187,-0.1442652836741337,-0.2918400696374413,-0.214073416697593,-0.36266857911908684,4
188,-0.7996138464102941,-0.35909833882755954,-0.21926337251748176,-0.19724572218270853,4
189,1.7905733301183397,-0.15732353125720477,-0.07401379372432954,-0.21776865463916892,0
190,-0.8152173836182979,0.582517429834096,0.06185532729851368,-0.31513422972594973,2
191,-0.8308209208263017,0.24622608388350475,-0.10465951940840998,-0.27365217048818136,4
192,-0.7840103092022902,1.1878418525451604,0.4103022255958556,2.1638703767621426,0
193,1.8451857103463531,-0.5608731463979143,-0.2289851769468713,-0.1960305536647113,1
194,-0.8854333010543151,0.24622608388350475,-0.050205293080926625,-0.2889891635756599,0
195,-0.3549130359821852,-0.42635660801767783,-0.195759625256474,0.18926727261869264,4
196,-0.33930949877418143,-0.022806992876968267,0.7828126339335015,0.4133389892518148,4
197,-0.5655607882902368,-0.42635660801767783,-0.22960268849093649,0.838034998889193,1
198,-0.45633602783421007,-0.49361487720779607,-0.198013542392312,-0.14426431029863956,1
199,0.3784532127939942,-0.22458180044732304,-0.1733085064701181,-0.044059820497787096,4
200,-0.5109484080622234,-0.35909833882755954,-0.22368486952697827,-0.19678894064513194,1
201,-0.8620279952423093,-0.42635660801767783,-0.22977364770545086,-0.10356487236345753,4
202,-0.003833448802099333,0.6497756990242143,-0.12362284151069385,-0.29991323924063956,3
203,-0.7293979289742769,-0.15732353125720477,-0.053259116374308337,-0.0068224899275989275,1
204,-0.6903890859542673,0.6497756990242143,0.19189468192942277,-0.11240232347254735,4
205,-0.7293979289742769,2.1967158903969346,1.4131872865235537,-0.004458995577779943,3
206,-0.8308209208263017,-0.49361487720779607,-0.2422210794779504,-0.2025908583437314,4
207,-0.5889660941022425,-0.022806992876968267,-0.21863842796408986,-0.15425761709085659,2
208,-0.7528032347862826,-0.2918400696374413,-0.17944188270455094,-0.226036910522336,1
209,-0.6591820115382597,-0.35909833882755954,-0.22531212679957974,-0.30947730542168433,1
210,-0.8074156150142959,-0.35909833882755954,-0.10453773240944156,0.1408167546760649,1
211,3.031054538154643,-0.09006526206708652,0.00349305337502505,-0.08710586165219364,0
212,-0.9088386068663208,6.770278195324976,1.1756008634843624,-0.27159033768576946,3
213,-0.1442652836741337,-0.2918400696374413,-0.20307656528369847,-0.08316694010142894,4
214,-0.5577590196862349,0.8515505065945691,0.5258849488562604,0.18007597860571092,2
215,-0.2222829697141528,-0.5608731463979143,-0.23422602029215064,-0.31817059987896257,1
216,-0.7762085405982884,-0.15732353125720477,0.11635415168195729,0.36516957318545473,1
217,-0.721596160370275,-0.15732353125720477,-0.15982445578151652,-0.20464568536466307,1
218,-0.7840103092022902,1.389616660115515,0.14125358938654203,0.2294037529401928,0
219,0.7217310313700782,-0.35909833882755954,-0.21584990592667688,-0.14389788926091437,4
220,-0.7371996975782787,0.11170954550326825,0.1578086164669716,-0.06570477544446077,4
221,1.4707008173542615,-0.35909833882755954,-0.21554400900438533,-0.3455556098623655,4
222,-0.5343537138742291,0.4480008914538595,0.010950077039560616,0.07938564606110694,2
223,-0.9088386068663208,0.9188087757846873,1.132454531422599,0.6102548095296525,0
224,-0.40172364760619667,-0.49361487720779607,-0.2470639709392766,-0.312300003796593,1
225,-0.24568827552615852,-0.22458180044732304,0.12295066157443901,3.807260664192306,2
226,-0.29249888715017,-0.2918400696374413,-0.23789735512959753,-0.32329189318535667,0
227,-0.5499572510822329,-0.022806992876968267,-0.16036706546236643,-0.35689422389620484,1
228,-0.40172364760619667,-0.09006526206708652,0.08338475292835741,1.0464724137713868,3
229,1.338070751086229,-0.2918400696374413,-0.18090275492222374,-0.01279654627406824,4
230,0.23021960931795793,0.17896781469338652,-0.08731316271965979,-0.09224267911493192,4
231,-0.7762085405982884,-0.2918400696374413,-0.12529984276878944,-0.14199177460492973,1
232,0.1990125349019503,-0.2918400696374413,-0.15383001964449838,-0.17561339102883303,1
233,1.3848813627102405,-0.42635660801767783,-0.20264945313238672,-0.21730137465073474,1
234,-0.12085997786212797,0.9188087757846873,0.30895085634636094,-0.07952552944791774,2
235,-0.893235069658317,-0.35909833882755954,-0.22794798626082105,-0.22656728845956714,1
236,-0.7450014661822807,0.11170954550326825,-0.14632153668462403,-0.2920817656422088,2
237,-0.8542262266383074,0.11170954550326825,0.19559174641453908,0.4480188590596439,2
238,-0.29249888715017,-0.42635660801767783,-0.10375726643013694,-0.03895847029797695,1
239,1.595529115018292,-0.22458180044732304,-0.19244393132681278,-0.18572472159901787,4
240,0.06638246863391785,0.11170954550326825,-0.00347739406358505,-0.18100726509190954,4
241,-0.2534900441301604,-0.2918400696374413,-0.21502312658156736,-0.19414039472462943,0
242,-0.7918120778062921,-0.2918400696374413,-0.1478698897043727,-0.14997373894792076,4
243,0.5734974278940419,-0.022806992876968267,0.20037288672145873,0.4709084811633671,0
244,-0.2534900441301604,-0.35909833882755954,-0.24169390758570214,-0.2716623777773564,4
245,-0.7918120778062921,0.5152591606439778,0.1506957983112576,-0.13610819162967486,2
246,1.603330883622294,-0.15732353125720477,-0.1702958506130074,-0.09802100641354537,4
247,-0.19887766390214706,-0.42635660801767783,-0.2060972259200841,-0.04815831922763297,1
248,0.6749204197460668,-0.35909833882755954,-0.1926131752314825,-0.14938464990094635,4
249,-0.7450014661822807,-0.2918400696374413,-0.2279845795375064,-0.1599432417467974,4
250,-0.8386226894303036,5.088821465572019,1.9637056892970626,-0.21102155334255168,3
251,0.06638246863391785,0.04445127631314999,0.025414141419391644,-0.1497163107468476,0
252,0.12879661746593313,-0.5608731463979143,-0.24239203869246476,-0.18239705722306407,1
253,0.42526382441800564,-0.42635660801767783,-0.20685024694187473,-0.1865581052741685,1
254,1.010396469718149,-0.42635660801767783,-0.18334078198138487,-0.14380267382726192,1
255,-0.8074156150142959,1.1878418525451604,0.09742856639625516,-0.3324697245793631,0
256,-0.01943698601010315,-0.42635660801767783,-0.19587169216632289,-0.34250547250858515,1
257,-0.12866174646612988,-0.22458180044732304,-0.1985973195094329,-0.06566180550565173,0
258,-0.5265519452702272,-0.2918400696374413,-0.16860226802641376,-0.15891612159655552,0
259,0.40966028721000186,-0.35909833882755954,-0.20895436035128206,-0.06737715485304704,1
260,-0.5811643254982406,-0.15732353125720477,-0.06545897175923363,-0.1434779774699972,4
261,0.18340899769394647,-0.15732353125720477,-0.21634791755156652,-0.32719098073672065,4
262,-0.4485342592302081,-0.022806992876968267,-0.17463329744011727,-0.2849422970467603,1
263,0.6281098081220553,-0.42635660801767783,-0.19097105194022762,-0.14297088598781527,1
264,-0.6201731685182501,0.31348435307362305,0.05517533899359351,-0.2285942529492638,0
265,1.9856175452183875,-0.42635660801767783,-0.15040797650447033,-0.14816518613966356,0
266,0.05077893142591403,-0.35909833882755954,-0.21980598219833167,-0.3521293110602385,4
267,-0.12866174646612988,-0.42635660801767783,-0.2374262166922737,-0.3229271339761913,1
268,-0.8308209208263017,0.31348435307362305,-0.12551196941957482,0.009873704403420166,2
269,-0.7684067719942864,-0.022806992876968267,-0.06280195680990859,-0.18589164860494212,4
270,1.3770795941062386,-0.35909833882755954,-0.21645197968214044,0.5579183805308967,1
271,0.12099484886193121,-0.49361487720779607,-0.19776882485447875,-0.060996069591712214,1
272,1.8997980905743665,-0.35909833882755954,-0.17181961752498312,-0.08919768523874828,0
273,-0.8308209208263017,-0.49361487720779607,-0.23187547403506537,-0.027985657059272646,4
274,1.4550972801462576,-0.35909833882755954,-0.2070686630620904,-0.2982324915726779,0
275,-0.7450014661822807,-0.35909833882755954,-0.2212102491911318,-0.2942290632654125,1
276,-0.5733625568942387,-0.42635660801767783,-0.22329435065235184,-0.17706275394213852,1
277,2.1572564545064297,-0.09006526206708652,-0.028634128244863662,0.14671998172060693,1
278,-0.01943698601010315,-0.09006526206708652,-0.22581471258405503,-0.06361953980281099,4
279,-0.893235069658317,-0.09006526206708652,-0.09584225503708634,-0.08799905116461819,0
280,-0.4953448708542196,-0.022806992876968267,-0.1930825983589617,-0.3519553549418387,0
281,0.5266868162700304,-0.22458180044732304,0.043911471013885546,-0.09723217763147554,4
282,-0.5187501766662254,0.11170954550326825,-0.1283839698694262,-0.31312540941302497,2
283,-0.23008473831815468,-0.35909833882755954,-0.23030310667749193,-0.32658470778273235,1
284,0.011770088405904485,-0.35909833882755954,-0.14561254194884546,-0.1991789172494798,1
285,-0.7762085405982884,-0.35909833882755954,-0.14872068338730698,-0.18542622708424533,4
286,1.6111326522262959,-0.42635660801767783,-0.23815979753582525,-0.3142643864853423,1
287,1.2756566022542137,-0.42635660801767783,-0.21118311960939892,-0.015816676487167385,1
288,-0.5187501766662254,-0.49361487720779607,-0.21664352261479033,-0.2061675139600437,1
289,0.23802137792195985,-0.35909833882755954,-0.19823253028247587,0.4246204218678289,1
290,-0.5109484080622234,-0.15732353125720477,-0.10540110503123641,-0.05363720066337202,4
291,-0.9010368382623188,1.053325314164924,0.009088965858141862,-0.2195623722730528,2
292,-0.3861201103981929,-0.35909833882755954,-0.1880310108665394,-0.3098266610516856,1
293,-0.893235069658317,7.442860887226159,6.820840511803078,1.4610615934554236,3
294,1.7827715615143378,-0.42635660801767783,-0.2108068949834777,-0.173720506870057,1
295,-0.03504052321810697,-0.35909833882755954,-0.16555702128225516,-0.15344776284331943,1
296,0.9635858580941373,0.6497756990242143,-0.0915070952897693,-0.32569932101423704,3
297,0.35504790698198846,-0.35909833882755954,-0.12200587609716017,-0.20128165309219698,4
298,-0.9166403754703227,0.24622608388350475,-0.09610698452310688,-0.06864408532639533,4
299,-0.8386226894303036,5.963178965043557,5.27088081849993,3.5596616939615937,3
300,-0.713794391766273,-0.022806992876968267,-0.08134788685000027,-0.1739088106907935,4
301,-0.5577590196862349,-0.09006526206708652,-0.1589324946623112,-0.32182716805569733,2
302,-0.43293072202220434,0.11170954550326825,-0.0036403484988244998,0.5423699535722636,2
303,0.394056750001998,-0.35909833882755954,-0.16593038705843532,-0.07781155570390726,1
304,0.7841451802020935,-0.35909833882755954,-0.013139734418360874,-0.30733074376321173,1
305,-0.2378865069221566,-0.35909833882755954,-0.15034794065990845,-0.09331017124702917,1
306,1.3068636766702213,0.24622608388350475,-0.0727639046175457,-0.3135717839671725,0
307,-0.2222829697141528,1.3223583909253969,0.1154839178207839,-0.0011111047113352586,2
308,-0.7996138464102941,-0.42635660801767783,-0.2366268823046782,-0.1506754422205111,1
309,-0.893235069658317,2.869298582298117,8.255664034175371,0.8272145911461812,3
310,-0.8542262266383074,-0.15732353125720477,-0.14241177377877415,-0.27338411503606524,1
311,1.6111326522262959,-0.42635660801767783,-0.2183931386563084,-0.021536085521980632,1
312,-0.058445829030112695,-0.15732353125720477,-0.18618876809341153,-0.3258640718315993,0
313,1.3536742882942328,-0.35909833882755954,-0.22125370370719563,0.5389457636193915,1
314,0.3784532127939942,-0.42635660801767783,-0.2226991381362668,-0.3444334703438377,1
315,0.7919469488060954,-0.2918400696374413,-0.18546605087887597,-0.27399169035125404,1
316,0.1912107662979484,-0.42635660801767783,-0.2098920630663441,-0.21026344784621953,1
317,-0.893235069658317,-0.22458180044732304,-0.1937321290201266,-0.263679732772308,4
318,-0.5109484080622234,-0.49361487720779607,-0.22486385916018425,-0.1984679211342759,1
319,1.4941061231662671,-0.22458180044732304,-0.19331416518798614,-0.2695372841071487,4
320,-0.9088386068663208,0.11170954550326825,-0.07391487752328946,-0.12338925385136014,0
321,0.03517539421791021,-0.35909833882755954,-0.21767270852156567,-0.09973942654000603,4
322,-0.9010368382623188,-0.35909833882755954,-0.18964683274017669,-0.1729536407301811,1
323,1.3848813627102405,-0.15732353125720477,-0.17199114850944572,1.0162082586816548,0
324,-0.7684067719942864,0.9860670449748056,1.493522679556696,1.0346557134747967,0
325,-0.2534900441301604,-0.022806992876968267,-0.05578919839513105,-0.12670518371302705,0
